0,42000,0,0,0,3.0807,0,0,3.0807,0,42003,0,0,0,3.0807,0,0,3.0807,0,42000,2.8284,0,0,3.0807,0,0,3.0807,0,42000,0,2.8284,0,3.0807,0,0,3.0807,0,42000,0,0,0.0028284,3.0807,0,0.0028284,3.0807,0,42000,0,0,0,3.0835,0,0,3.0835,0,42000,0,0,0,3.0807,0.0028284,0,3.0807,0.0028284,41997,0,0,0,3.0807,0,0,3.0807,0,42000,-2.8284,0,0,3.0807,0,0,3.0807,0,42000,0,-2.8284,0,3.0807,0,0,3.0807,0,42000,0,0,-0.0028284,3.0807,0,-0.0028284,3.0807,0,42000,0,0,0,3.0778,0,0,3.0778,0,42000,0,0,0,3.0807,-0.0028284,0,3.0807,-0.0028284,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1e-06,0,0,1e-06,0,1e-06
5.3126e+08,-24686,33982,0.47919,-2.4923,-1.8105,1.5662e-05,-2.4923,-1.8105,1.5662e-05,-24671,33986,0.47928,-2.4924,-1.8104,1.5663e-05,-2.4924,-1.8104,1.5663e-05,-24682,33985,0.47916,-2.4924,-1.8103,1.5665e-05,-2.4924,-1.8103,1.5665e-05,-24686,33982,5.8354,-2.4923,-1.8105,-1.5118e-05,-2.4923,-1.8105,-1.5118e-05,-24756,33926,0.47861,-2.4906,-1.8143,1.5607e-05,-2.4906,-1.8143,1.5607e-05,-24635,34175,0.48132,-2.4961,-1.7942,1.5851e-05,-2.4961,-1.7942,1.5851e-05,-24686,33982,-30.301,-2.4923,-1.8105,0.0016861,-2.4923,-1.8105,0.0016861,-24700,33978,0.47909,-2.4922,-1.8105,1.5662e-05,-2.4922,-1.8105,1.5662e-05,-24690,33978,0.47921,-2.4923,-1.8107,1.566e-05,-2.4923,-1.8107,1.566e-05,-24686,33982,-4.8771,-2.4923,-1.8105,4.6442e-05,-2.4923,-1.8105,4.6442e-05,-24616,34038,0.47976,-2.494,-1.8067,1.5718e-05,-2.494,-1.8067,1.5718e-05,-24737,33789,0.47705,-2.4885,-1.8268,1.5474e-05,-2.4885,-1.8268,1.5474e-05,-24686,33982,31.259,-2.4923,-1.8105,-0.0016548,-2.4923,-1.8105,-0.0016548,957.88,1716.6,0.015564,-0.038704,0.13624,1.8528e-06,5049.2,0.044654,-0.10286,0.41943,5.5308e-06,122.01,-9.1582e-07,3.8943e-06,-0.0064477,2.1353e-06,-8.4815e-06,-1.1227e-10,3.495e-05,4.4972e-10,3.4892e-07
5.3126e+08,-29697,29702,0.50829,-2.1784,-2.1781,1.1366e-05,-2.1784,-2.1781,1.1366e-05,-29688,29706,0.50838,-2.1785,-2.178,1.1367e-05,-2.1785,-2.178,1.1367e-05,-29693,29707,0.5083,-2.1785,-2.1779,1.137e-05,-2.1785,-2.1779,1.137e-05,-29697,29702,4.8618,-2.1784,-2.1781,-1.5627e-05,-2.1784,-2.1781,-1.5627e-05,-29770,29593,0.50712,-2.1745,-2.1846,1.126e-05,-2.1745,-2.1846,1.126e-05,-29673,29914,0.51074,-2.185,-2.1618,1.1581e-05,-2.185,-2.1618,1.1581e-05,-29697,29702,-26.485,-2.1784,-2.1781,0.0020163,-2.1784,-2.1781,0.0020163,-29707,29698,0.50821,-2.1783,-2.1781,1.1366e-05,-2.1783,-2.1781,1.1366e-05,-29702,29697,0.50829,-2.1783,-2.1783,1.1363e-05,-2.1783,-2.1783,1.1363e-05,-29697,29702,-3.8452,-2.1784,-2.1781,3.836e-05,-2.1784,-2.1781,3.836e-05,-29625,29811,0.50947,-2.1823,-2.1715,1.1473e-05,-2.1823,-2.1715,1.1473e-05,-29722,29491,0.50585,-2.1718,-2.1944,1.1151e-05,-2.1718,-2.1944,1.1151e-05,-29697,29702,27.502,-2.1784,-2.1781,-0.0019936,-2.1784,-2.1781,-0.0019936,750.4,1639.6,0.016277,-0.055711,0.10948,1.7786e-06,7063,0.068792,-0.22673,0.51965,8.0146e-06,93.449,-2.2259e-06,5.2275e-06,-0.0067797,7.3066e-06,-1.6589e-05,-2.5551e-10,3.8569e-05,5.7929e-10,5.0257e-07
5.3126e+08,-33978,24691,0.52722,-1.8109,-2.492,6.1563e-06,-1.8109,-2.492,6.1563e-06,-33971,24695,0.5273,-1.8109,-2.492,6.1565e-06,-1.8109,-2.492,6.1565e-06,-33974,24697,0.52724,-1.811,-2.4918,6.1605e-06,-1.811,-2.4918,6.1605e-06,-33978,24691,4.2395,-1.8109,-2.492,-1.6323e-05,-1.8109,-2.492,-1.6323e-05,-34041,24522,0.52525,-1.8036,-2.5011,5.9858e-06,-1.8036,-2.5011,5.9858e-06,-33985,24908,0.52987,-1.8199,-2.4768,6.3868e-06,-1.8199,-2.4768,6.3868e-06,-33978,24691,-21.952,-1.8109,-2.492,0.0022973,-1.8109,-2.492,0.0022973,-33985,24687,0.52713,-1.8108,-2.492,6.1561e-06,-1.8108,-2.492,6.1561e-06,-33982,24685,0.52719,-1.8107,-2.4922,6.152e-06,-1.8107,-2.4922,6.152e-06,-33978,24691,-3.1851,-1.8109,-2.492,2.8635e-05,-1.8109,-2.492,2.8635e-05,-33915,24861,0.52918,-1.8182,-2.483,6.3268e-06,-1.8182,-2.483,6.3268e-06,-33971,24475,0.52456,-1.8018,-2.5072,5.9258e-06,-1.8018,-2.5072,5.9258e-06,-33978,24691,23.006,-1.8109,-2.492,-0.002285,-1.8109,-2.492,-0.002285,512.92,1161.7,0.012741,-0.05001,0.05843,1.2133e-06,9476.8,0.10183,-0.39962,0.60309,1.1078e-05,64.886,-4.3155e-06,6.6171e-06,-0.0064482,1.6857e-05,-2.5388e-05,-4.6468e-10,3.9028e-05,6.962e-10,6.5623e-07
5.3127e+08,-37422,19073,0.53405,-1.3988,-2.7446,9.5196e-08,-1.3988,-2.7446,9.5196e-08,-37417,19076,0.53413,-1.3988,-2.7447,9.4859e-08,-1.3988,-2.7447,9.4859e-08,-37418,19080,0.53411,-1.399,-2.7444,1.001e-07,-1.399,-2.7444,1.001e-07,-37422,19073,3.8264,-1.3988,-2.7446,-1.7286e-05,-1.3988,-2.7446,-1.7286e-05,-37460,18838,0.53112,-1.387,-2.7553,-1.4756e-07,-1.387,-2.7553,-1.4756e-07,-37461,19278,0.53675,-1.4094,-2.7316,3.255e-07,-1.4094,-2.7316,3.255e-07,-37422,19073,-16.847,-1.3988,-2.7446,0.0025217,-1.3988,-2.7446,0.0025217,-37426,19069,0.53398,-1.3987,-2.7446,9.5533e-08,-1.3987,-2.7446,9.5533e-08,-37425,19065,0.534,-1.3985,-2.7448,9.0296e-08,-1.3985,-2.7448,9.0296e-08,-37422,19073,-2.7583,-1.3988,-2.7446,1.7476e-05,-1.3988,-2.7446,1.7476e-05,-37383,19307,0.53699,-1.4105,-2.7339,3.3795e-07,-1.4105,-2.7339,3.3795e-07,-37383,18867,0.53136,-1.3881,-2.7577,-1.3511e-07,-1.3881,-2.7577,-1.3511e-07,-37422,19073,17.915,-1.3988,-2.7446,-0.0025215,-1.3988,-2.7446,-0.0025215,379.09,130.79,0.0017892,-0.0043283,-0.012241,-6.0382e-08,12176,0.14478,-0.61881,0.64958,1.4589e-05,39.117,-7.3752e-06,7.8237e-06,-0.0054856,3.1465e-05,-3.3129e-05,-7.4007e-10,3.5631e-05,7.7326e-10,7.9485e-07
5.3127e+08,-39944,12984,0.52708,-0.95219,-2.9297,-6.7233e-06,-0.95219,-2.9297,-6.7233e-06,-39941,12986,0.52714,-0.95219,-2.9297,-6.7244e-06,-0.95219,-2.9297,-6.7244e-06,-39942,12992,0.52716,-0.95249,-2.9295,-6.7179e-06,-0.95249,-2.9295,-6.7179e-06,-39944,12984,3.5526,-0.95219,-2.9297,-1.8562e-05,-0.95219,-2.9297,-1.8562e-05,-39941,12687,0.52303,-0.93533,-2.9408,-7.0408e-06,-0.93533,-2.9408,-7.0408e-06,-40011,13160,0.52957,-0.96329,-2.9194,-6.5131e-06,-0.96329,-2.9194,-6.5131e-06,-39944,12984,-11.312,-0.95219,-2.9297,0.0026838,-0.95219,-2.9297,0.0026838,-39948,12982,0.52702,-0.95219,-2.9296,-6.7222e-06,-0.95219,-2.9296,-6.7222e-06,-39946,12976,0.52701,-0.95189,-2.9298,-6.7287e-06,-0.95189,-2.9298,-6.7287e-06,-39944,12984,-2.4984,-0.95219,-2.9297,5.1157e-06,-0.95219,-2.9297,5.1157e-06,-39947,13282,0.53113,-0.96905,-2.9186,-6.4058e-06,-0.96905,-2.9186,-6.4058e-06,-39878,12808,0.5246,-0.94109,-2.9399,-6.9335e-06,-0.94109,-2.9399,-6.9335e-06,-39944,12984,12.366,-0.95219,-2.9297,-0.0026972,-0.95219,-2.9297,-0.0026972,557.54,-1570.4,-0.020522,0.098423,-0.089199,-2.2185e-06,14959,0.19757,-0.87202,0.63852,1.8271e-05,18.664,-1.1525e-05,8.4951e-06,-0.0039861,5.0957e-05,-3.761e-05,-1.0678e-09,2.8507e-05,7.803e-10,9.0487e-07
5.3127e+08,-41483,6576.2,0.50481,-0.48218,-3.0426,-1.4173e-05,-0.48218,-3.0426,-1.4173e-05,-41481,6577.2,0.50485,-0.48212,-3.0426,-1.4175e-05,-0.48212,-3.0426,-1.4175e-05,-41482,6585.2,0.5049,-0.48253,-3.0424,-1.4167e-05,-0.48253,-3.0424,-1.4167e-05,-41483,6576.2,3.3814,-0.48218,-3.0426,-2.017e-05,-0.48218,-3.0426,-2.017e-05,-41423,6224.4,0.49955,-0.45997,-3.0525,-1.4559e-05,-0.45997,-3.0525,-1.4559e-05,-41567,6704.6,0.50677,-0.49213,-3.0354,-1.4004e-05,-0.49213,-3.0354,-1.4004e-05,-41483,6576.2,-5.4925,-0.48218,-3.0426,0.0027794,-0.48218,-3.0426,0.0027794,-41486,6575.1,0.50476,-0.48224,-3.0425,-1.4171e-05,-0.48224,-3.0425,-1.4171e-05,-41484,6567.1,0.50471,-0.48183,-3.0427,-1.4179e-05,-0.48183,-3.0427,-1.4179e-05,-41483,6576.2,-2.3718,-0.48218,-3.0426,-8.1757e-06,-0.48218,-3.0426,-8.1757e-06,-41543,6927.9,0.51006,-0.50438,-3.0326,-1.3787e-05,-0.50438,-3.0326,-1.3787e-05,-41400,6447.7,0.50284,-0.47222,-3.0498,-1.4341e-05,-0.47222,-3.0498,-1.4341e-05,-41483,6576.1,6.5021,-0.48218,-3.0426,-0.0028078,-0.48218,-3.0426,-0.0028078,1322,-3983.1,-0.058533,0.27077,-0.14986,-5.3246e-06,17540,0.25854,-1.1367,0.55345,2.1701e-05,5.5303,-1.6753e-05,8.1842e-06,-0.0020964,7.4048e-05,-3.6598e-05,-1.4168e-09,1.8864e-05,6.911e-10,9.7553e-07
5.3127e+08,-42001,6.2011,0.46604,-0.00028643,-3.0806,-2.2093e-05,-0.00028643,-3.0806,-2.2093e-05,-41998,5.8336,0.46606,-0.00015613,-3.0806,-2.2095e-05,-0.00015613,-3.0806,-2.2095e-05,-42001,15.603,0.46616,-0.0006767,-3.0805,-2.2087e-05,-0.0006767,-3.0805,-2.2087e-05,-42001,6.2012,3.2946,-0.00028644,-3.0806,-2.2097e-05,-0.00028644,-3.0806,-2.2097e-05,-41871,-384.07,0.45958,0.026822,-3.0877,-2.2532e-05,0.026822,-3.0877,-2.2532e-05,-42084,71.524,0.46712,-0.0074554,-3.076,-2.1986e-05,-0.0074554,-3.076,-2.1986e-05,-42001,6.2069,0.46167,-0.00028687,-3.0806,0.0028062,-0.00028687,-3.0806,0.0028062,-42003,6.5686,0.46602,-0.00041673,-3.0805,-2.209e-05,-0.00041673,-3.0805,-2.209e-05,-42001,-3.2009,0.46593,0.00010384,-3.0806,-2.2098e-05,0.00010384,-3.0806,-2.2098e-05,-42001,6.201,-2.3625,-0.00028642,-3.0806,-2.2088e-05,-0.00028642,-3.0806,-2.2088e-05,-42131,396.47,0.4725,-0.027395,-3.0734,-2.1654e-05,-0.027395,-3.0734,-2.1654e-05,-41918,-59.122,0.46497,0.0068825,-3.0851,-2.22e-05,0.0068825,-3.0851,-2.22e-05,-42001,6.1953,0.47042,-0.00028599,-3.0806,-0.0028504,-0.00028599,-3.0806,-0.0028504,2981.5,-7033.6,-0.1163,0.51584,-0.16407,-9.2488e-06,19583,0.32395,-1.3814,0.38708,2.434e-05,1.0001,-2.2851e-05,6.4012e-06,-1.5476e-06,9.8303e-05,-2.8387e-05,-1.7391e-09,9.0297e-06,4.924e-10,9.999e-07
5.3128e+08,-41484,-6563.9,0.40999,0.48162,-3.0427,-3.0285e-05,0.48162,-3.0427,-3.0285e-05,-41481,-6565.6,0.40998,0.48183,-3.0428,-3.0289e-05,0.48183,-3.0428,-3.0289e-05,-41486,-6554.5,0.41012,0.48121,-3.0427,-3.028e-05,0.48121,-3.0427,-3.028e-05,-41484,-6563.9,3.2864,0.48162,-3.0427,-2.4296e-05,0.48162,-3.0427,-2.4296e-05,-41277,-6971.1,0.40245,0.51251,-3.0456,-3.0751e-05,0.51251,-3.0456,-3.0751e-05,-41544,-6571.7,0.40979,0.4787,-3.0397,-3.0253e-05,0.4787,-3.0397,-3.0253e-05,-41484,-6563.9,6.3986,0.48162,-3.0427,0.0027634,0.48162,-3.0427,0.0027634,-41488,-6562.2,0.40999,0.48141,-3.0426,-3.0281e-05,0.48141,-3.0426,-3.0281e-05,-41483,-6573.3,0.40986,0.48203,-3.0427,-3.029e-05,0.48203,-3.0427,-3.029e-05,-41484,-6563.9,-2.4664,0.48162,-3.0427,-3.6274e-05,0.48162,-3.0427,-3.6274e-05,-41692,-6156.7,0.41752,0.45073,-3.0398,-2.9819e-05,0.45073,-3.0398,-2.9819e-05,-41425,-6556.1,0.41018,0.48454,-3.0457,-3.0317e-05,0.48454,-3.0457,-3.0317e-05,-41484,-6563.9,-5.5787,0.48162,-3.0427,-0.002824,0.48162,-3.0427,-0.002824,5830.5,-10505,-0.19664,0.82323,-0.098211,-1.3598e-05,20748,0.38785,-1.5703,0.14568,2.561e-05,5.5172,-2.9375e-05,2.7002e-06,0.0020935,0.0001204,-1.237e-05,-1.9751e-09,2.1931e-06,1.9328e-10,9.756e-07
5.3128e+08,-39947,-12972,0.3363,0.95168,-2.9299,-3.8516e-05,0.95168,-2.9299,-3.8516e-05,-39942,-12975,0.33627,0.95196,-2.93,-3.852e-05,0.95196,-2.93,-3.852e-05,-39949,-12963,0.33644,0.95128,-2.93,-3.8511e-05,0.95128,-2.93,-3.8511e-05,-39947,-12972,3.3615,0.95168,-2.9299,-2.6685e-05,0.95168,-2.9299,-2.6685e-05,-39663,-13371,0.32795,0.98466,-2.9276,-3.8976e-05,0.98466,-2.9276,-3.8976e-05,-39958,-13055,0.33449,0.95401,-2.9269,-3.8562e-05,0.95401,-2.9269,-3.8562e-05,-39947,-12972,12.167,0.95168,-2.9299,0.0026522,0.95168,-2.9299,0.0026522,-39951,-12970,0.33633,0.95139,-2.9299,-3.8512e-05,0.95139,-2.9299,-3.8512e-05,-39944,-12981,0.33616,0.95208,-2.9299,-3.8521e-05,0.95208,-2.9299,-3.8521e-05,-39947,-12972,-2.6889,0.95168,-2.9299,-5.0346e-05,0.95168,-2.9299,-5.0346e-05,-40230,-12574,0.34465,0.9187,-2.9323,-3.8056e-05,0.9187,-2.9323,-3.8056e-05,-39935,-12889,0.33811,0.94934,-2.933,-3.847e-05,0.94934,-2.933,-3.847e-05,-39947,-12972,-11.494,0.95168,-2.9299,-0.0027292,0.95168,-2.9299,-0.0027292,10086,-14036,-0.29999,1.1669,0.078562,-1.768e-05,20755,0.44229,-1.6689,-0.14848,2.5007e-05,18.64,-3.5639e-05,-3.2063e-06,0.0039836,0.00013666,1.0531e-05,-2.0642e-09,1.8678e-06,-1.6768e-10,9.05e-07
5.3128e+08,-37425,-19061,0.24518,1.3983,-2.745,-4.6516e-05,1.3983,-2.745,-4.6516e-05,-37419,-19065,0.24513,1.3987,-2.745,-4.6521e-05,1.3987,-2.745,-4.6521e-05,-37429,-19053,0.24532,1.3979,-2.7452,-4.6513e-05,1.3979,-2.7452,-4.6513e-05,-37425,-19061,3.5371,1.3983,-2.745,-2.9143e-05,1.3983,-2.745,-2.9143e-05,-37075,-19426,0.23641,1.4313,-2.7371,-4.6932e-05,1.4313,-2.7371,-4.6932e-05,-37362,-19213,0.24147,1.4062,-2.7399,-4.663e-05,1.4062,-2.7399,-4.663e-05,-37425,-19061,17.618,1.3983,-2.745,0.0024754,1.3983,-2.745,0.0024754,-37431,-19058,0.24524,1.398,-2.7451,-4.6512e-05,1.398,-2.7451,-4.6512e-05,-37421,-19070,0.24505,1.3987,-2.7449,-4.652e-05,1.3987,-2.7449,-4.652e-05,-37425,-19061,-3.0468,1.3983,-2.745,-6.3889e-05,1.3983,-2.745,-6.3889e-05,-37775,-18697,0.25396,1.3653,-2.7529,-4.61e-05,1.3653,-2.7529,-4.61e-05,-37488,-18910,0.2489,1.3904,-2.7502,-4.6403e-05,1.3904,-2.7502,-4.6403e-05,-37425,-19062,-17.128,1.3983,-2.745,-0.0025684,1.3983,-2.745,-0.0025684,15820,-17139,-0.42333,1.506,0.38703,-2.0526e-05,19454,0.4781,-1.6517,-0.45784,2.2258e-05,39.082,-4.0775e-05,-1.1324e-05,0.0054837,0.00014383,3.7719e-05,-1.9591e-09,1.1148e-05,-5.204e-10,7.9501e-07
5.3128e+08,-33982,-24681,0.13744,1.8105,-2.4925,-5.3988e-05,1.8105,-2.4925,-5.3988e-05,-33975,-24685,0.13736,1.8109,-2.4924,-5.3992e-05,1.8109,-2.4924,-5.3992e-05,-33986,-24674,0.13757,1.8102,-2.4927,-5.3986e-05,1.8102,-2.4927,-5.3986e-05,-33982,-24681,3.8491,1.8105,-2.4925,-3.1516e-05,1.8105,-2.4925,-3.1516e-05,-33585,-24987,0.12874,1.8413,-2.4795,-5.4325e-05,1.8413,-2.4795,-5.4325e-05,-33822,-24884,0.13168,1.8235,-2.4832,-5.4141e-05,1.8235,-2.4832,-5.4141e-05,-33982,-24681,22.609,1.8105,-2.4925,0.0022375,1.8105,-2.4925,0.0022375,-33989,-24677,0.13753,1.8101,-2.4927,-5.3984e-05,1.8101,-2.4927,-5.3984e-05,-33978,-24689,0.13732,1.8108,-2.4923,-5.399e-05,1.8108,-2.4923,-5.399e-05,-33982,-24681,-3.5742,1.8105,-2.4925,-7.646e-05,1.8105,-2.4925,-7.646e-05,-34379,-24375,0.14615,1.7797,-2.5055,-5.3651e-05,1.7797,-2.5055,-5.3651e-05,-34143,-24478,0.14321,1.7975,-2.5018,-5.3835e-05,1.7975,-2.5018,-5.3835e-05,-33982,-24681,-22.334,1.8105,-2.4925,-0.0023454,1.8105,-2.4925,-0.0023454,22907,-19265,-0.55937,1.7893,0.83112,-2.0992e-05,16881,0.48632,-1.5093,-0.73356,1.7461e-05,64.845,-4.3843e-05,-2.1274e-05,0.006447,0.0001398,6.5149e-05,-1.6429e-09,3.192e-05,-7.6897e-10,6.564e-07
5.3128e+08,-29702,-29693,0.014555,2.1782,-2.1786,-6.0611e-05,2.1782,-2.1786,-6.0611e-05,-29693,-29698,0.014453,2.1786,-2.1784,-6.0615e-05,2.1786,-2.1784,-6.0615e-05,-29707,-29687,0.014668,2.1779,-2.1789,-6.061e-05,2.1779,-2.1789,-6.061e-05,-29702,-29693,4.3672,2.1781,-2.1786,-3.3625e-05,2.1781,-2.1786,-3.3625e-05,-29286,-29924,0.0064964,2.2049,-2.1619,-6.0842e-05,2.2049,-2.1619,-6.0842e-05,-29429,-29924,0.0067691,2.1949,-2.1634,-6.0761e-05,2.1949,-2.1634,-6.0761e-05,-29702,-29693,27.001,2.1781,-2.1786,0.0019447,2.1781,-2.1786,0.0019447,-29711,-29689,0.014656,2.1777,-2.1789,-6.0608e-05,2.1777,-2.1789,-6.0608e-05,-29698,-29700,0.014441,2.1784,-2.1784,-6.0612e-05,2.1784,-2.1784,-6.0612e-05,-29702,-29693,-4.3381,2.1782,-2.1786,-8.7598e-05,2.1782,-2.1786,-8.7598e-05,-30118,-29463,0.022613,2.1514,-2.1954,-6.038e-05,2.1514,-2.1954,-6.038e-05,-29976,-29463,0.02234,2.1614,-2.1939,-6.0462e-05,2.1614,-2.1939,-6.0462e-05,-29702,-29693,-26.972,2.1782,-2.1786,-0.0020659,2.1782,-2.1786,-0.0020659,30991,-19878,-0.69643,1.9627,1.3932,-1.7942e-05,13293,0.45997,-1.2532,-0.92293,1.1202e-05,93.405,-4.401e-05,-3.2243e-05,0.0067792,0.00012436,8.793e-05,-1.1425e-09,6.4216e-05,-8.0618e-10,5.0274e-07
5.3129e+08,-24691,-33974,-0.12132,2.4922,-1.8111,-6.6059e-05,2.4922,-1.8111,-6.6059e-05,-24681,-33978,-0.12143,2.4926,-1.8107,-6.6061e-05,2.4926,-1.8107,-6.6061e-05,-24695,-33969,-0.12123,2.492,-1.8113,-6.6059e-05,2.492,-1.8113,-6.6059e-05,-24691,-33974,5.2337,2.4922,-1.8111,-3.5285e-05,2.4922,-1.8111,-3.5285e-05,-24289,-34121,-0.12815,2.5134,-1.7926,-6.6174e-05,2.5134,-1.7926,-6.6174e-05,-24299,-34201,-0.13088,2.5107,-1.7886,-6.6149e-05,2.5107,-1.7886,-6.6149e-05,-24691,-33974,30.653,2.4922,-1.8111,0.0016047,2.4922,-1.8111,0.0016047,-24702,-33970,-0.1212,2.4917,-1.8115,-6.6057e-05,2.4917,-1.8115,-6.6057e-05,-24687,-33979,-0.12141,2.4923,-1.8109,-6.6059e-05,2.4923,-1.8109,-6.6059e-05,-24691,-33974,-5.4763,2.4922,-1.8111,-9.6833e-05,2.4922,-1.8111,-9.6833e-05,-25093,-33827,-0.11449,2.4709,-1.8296,-6.5945e-05,2.4709,-1.8296,-6.5945e-05,-25084,-33747,-0.11176,2.4736,-1.8335,-6.5969e-05,2.4736,-1.8335,-6.5969e-05,-24691,-33974,-30.896,2.4922,-1.8111,-0.0017369,2.4922,-1.8111,-0.0017369,39494,-18552,-0.81911,1.9785,2.033,-1.0498e-05,9166.4,0.39607,-0.91725,-0.97865,4.5805e-06,121.97,-4.0749e-05,-4.3013e-05,0.0064478,9.9444e-05,0.00010121,-5.363e-10,0.00010589,-5.3574e-10,3.4906e-07
